                                              TABLE_NAME                    COLUMN_NAME
1072                                 FormasIndemnizacion                         PorAño
1073                                 FormasIndemnizacion                     Porcentaje
1074                                 FormasIndemnizacion                 ValorMaximoInd
1075                           Vis_SimulacionProveedores                    RazonSocial
1076                           Vis_SimulacionProveedores                   RazonSocial2
1077                                  INR_Contribuyentes            RazonSocialEmpleado
1078                                         Proveedores                    RazonSocial
1079                                         Proveedores                   RazonSocial2
1080                               Vis_ResumenCliente_EF                    RazonSocial
1081                               Vis_ResumenCliente_EF                   RazonSocial2
1082                                   IOF_TmpXMLReprePF                 RazonSocialImp
1083                                            LcDOCPdf                  CodigoAlmacen
1084                                            LcDOCPdf                 CodigoArticulo
1085                                            LcDOCPdf                  CodigoCliente
1086                                            LcDOCPdf           CodigoClienteInterno
1087                                            LcDOCPdf             CodigoComisionista
1088                                            LcDOCPdf              CodigoDocumentoLc
1089                                            LcDOCPdf                 CodigoEmpleado
1090                                            LcDOCPdf                  CodigoEmpresa
1091                                            LcDOCPdf                CodigoProveedor
1092                                            LcDOCPdf                 CodigoProyecto
1093                                            LcDOCPdf            CodigoTransportista
1094                                            LcDOCPdf             ContactoPosicionLc
1095                                            LcDOCPdf            ContactoPPosicionLc
1096                                            LcDOCPdf                            Dni
1097                                            LcDOCPdf                     DOCAutorLc
1098                                            LcDOCPdf       DOCCodigoUltimoUsuarioLc
1099                                            LcDOCPdf             DOCCodigoUsuarioLc
1100                                            LcDOCPdf                DOCContrasenaLc
1101                                            LcDOCPdf                   DOCEnviadoLc
1102                                            LcDOCPdf                   DOCExternoLc
1103                                            LcDOCPdf                  DOCFavoritoLc
1104                                            LcDOCPdf             DOCFechaCreacionLc
1105                                            LcDOCPdf      DOCFechaInicioCaducidadLc
1106                                            LcDOCPdf              DOCHoraCreacionLc
1107                                            LcDOCPdf                 DOCIdArchivoLc
1108                                            LcDOCPdf                 DOCIdCarpetaLc
1109                                            LcDOCPdf          DOCIdCarpetaSistemaLc
1110                                            LcDOCPdf                        DOCIdLc
1111                                            LcDOCPdf                 DOCIdListadoLc
1112                                            LcDOCPdf                   DOCImpresoLc
1113                                            LcDOCPdf                    DOCNombreLc
1114                                            LcDOCPdf             DOCNombreMaquinaLc
1115                                            LcDOCPdf                 DOCNombrePdfLc
1116                                            LcDOCPdf             DOCNombreUsuarioLc
1117                                            LcDOCPdf             DOCNumeroPaginasLc
1118                                            LcDOCPdf                  DOCPalabrasLc
1119                                            LcDOCPdf               DOCPathExternoLc
1120                                            LcDOCPdf                  DOCPosicionLc
1121                                            LcDOCPdf                  DOCRetenidoLc
1122                                            LcDOCPdf               DOCSeguimientoLc
1123                                            LcDOCPdf             DOCTamanoFicheroLc
1124                                            LcDOCPdf                      DOCTemaLc
1125                                            LcDOCPdf                  DOCTextoPdfLc
1126                                            LcDOCPdf                    DOCTituloLc
1127                                            LcDOCPdf           EjercicioDocumentoLc
1128                                            LcDOCPdf                      FechaAlta
1129                                            LcDOCPdf              NumeroDocumentoLc
1130                                            LcDOCPdf               SerieDocumentoLc
1131                                            LcDOCPdf                    SiglaNacion
1132                                    Vis_NomPorMaster                      AIngresar
1133                                    Vis_NomPorMaster                            Año
1134                                    Vis_NomPorMaster                 CargoIRPFFirma
1135                                    Vis_NomPorMaster                   CargoIRPFNif
1136                                    Vis_NomPorMaster                CargoIRPFNombre
1137                                    Vis_NomPorMaster               CodigoDelegacion
1138                                    Vis_NomPorMaster                  CodigoEmpresa
1139                                    Vis_NomPorMaster                CodigoModeloImp
1140                                    Vis_NomPorMaster               CodigoTerritorio
1141                                    Vis_NomPorMaster                 Complementaria
1142                                    Vis_NomPorMaster             ContactoIRPFNombre
1143                                    Vis_NomPorMaster           ContactoIRPFTelefono
1144                                    Vis_NomPorMaster                      Ejercicio
1145                                    Vis_NomPorMaster           EstadoLiquidacionNom
1146                                    Vis_NomPorMaster                 EstadoRegistro
1147                                    Vis_NomPorMaster              FechaPresentacion
1148                                    Vis_NomPorMaster                    GuidPersona
1149                                    Vis_NomPorMaster               ImporteCartaPago
1150                                    Vis_NomPorMaster          IOFCodigoPeriodicidad
1151                                    Vis_NomPorMaster          IOFUltimoEjercicioLiq
1152                                    Vis_NomPorMaster            IOFUltimoPeriodoLiq
1153                                    Vis_NomPorMaster                           MesD
1154                                    Vis_NomPorMaster                       NSPOtros
1155                                    Vis_NomPorMaster                       NSPTotal
1156                                    Vis_NomPorMaster                    NumPercep01
1157                                    Vis_NomPorMaster                    NumPercep02
1158                                    Vis_NomPorMaster                    NumPercep03
1159                                    Vis_NomPorMaster                    NumPercep04
1160                                    Vis_NomPorMaster                    NumPercep05
1161                                    Vis_NomPorMaster                    NumPercep06
1162                                    Vis_NomPorMaster                    NumPercep07
1163                                    Vis_NomPorMaster                    NumPercep08
1164                                    Vis_NomPorMaster                    NumPercep09
1165                                    Vis_NomPorMaster                    NumPercep10
1166                                    Vis_NomPorMaster                    NumPercep11
1167                                    Vis_NomPorMaster                    NumPercep12
1168                                    Vis_NomPorMaster                    NumPercep13
1169                                    Vis_NomPorMaster                    NumPercep14
1170                                    Vis_NomPorMaster                        Periodo
1171                                    Vis_NomPorMaster             RegularizacionIRPF
1172                                    Vis_NomPorMaster                     SinSeguros
1173                                    Vis_NomPorMaster                    TipoImpreso
1174                                    Vis_NomPorMaster                       TipoIrpf
1175                                    Vis_NomPorMaster              TotalPercepciones
1176                                    Vis_NomPorMaster               TotalRetenciones
1177                             VIS_IOF_Desglose340_Cab            RazonSocialEmpleado
1178                  HistoricoCabeceraContratoProveedor                    RazonSocial
1179                  HistoricoCabeceraContratoProveedor                   RazonSocial2
1180                         CabeceraContratoCliente_Bak                    RazonSocial
1181                         CabeceraContratoCliente_Bak                   RazonSocial2
1182                         CabeceraContratoCliente_Bak             RazonSocial2Envios
1183                         CabeceraContratoCliente_Bak              RazonSocialEnvios
1184                                        LcDOCPdf_Bak                    DOCNombreLc
1185                         Tmp_Imp_RepresentanteFisica                 RazonSocialImp
1186                        Vis_RHN_AEM_RecursosEmpleado            RazonSocialEmpleado
1187                              NOM_Reformateo190_2021                         ClaveA
1188                              NOM_Reformateo190_2021                         ClaveB
1189                              NOM_Reformateo190_2021                         ClaveE
1190                              NOM_Reformateo190_2021                         ClaveG
1191                              NOM_Reformateo190_2021                         ClaveK
1192                              NOM_Reformateo190_2021                         ClaveL
1193                              NOM_Reformateo190_2021                  CodigoEmpresa
1194                              NOM_Reformateo190_2021               CodigoTerritorio
1195                              NOM_Reformateo190_2021                      Ejercicio
1196                              NOM_Reformateo190_2021          ExcluirProcesoEmpresa
1197                              NOM_Reformateo190_2021                     sysVersion
1198                             TmpDetalleCosteProyecto                    RazonSocial
1199                             TmpDetalleCosteProyecto                   RazonSocial2
1200                             RHH_PlanesFormacionCost                  CodigoElemCon
1201                             RHH_PlanesFormacionCost                  CodigoEmpresa
1202                             RHH_PlanesFormacionCost                   CostePartida
1203                             RHH_PlanesFormacionCost                 GuidEnlacePlan
1204                                    IOF_03xSucesores            RazonSocialEmpleado
1205                          VIs_KPI_VentasXResponsable                    RazonSocial
1206                                        NormasCuenta                    CodigoBanco
1207                                        NormasCuenta                   CodigoCuenta
1208                                        NormasCuenta                    CodigoNorma
1209                                        NormasCuenta                          Grupo
1210                                        NormasCuenta                      TipoNorma
1211                              NOM_Reformateo190_2022                         ClaveA
1212                              NOM_Reformateo190_2022                         ClaveB
1213                              NOM_Reformateo190_2022                         ClaveE
1214                              NOM_Reformateo190_2022                         ClaveG
1215                              NOM_Reformateo190_2022                         ClaveK
1216                              NOM_Reformateo190_2022                         ClaveL
1217                              NOM_Reformateo190_2022                  CodigoEmpresa
1218                              NOM_Reformateo190_2022               CodigoTerritorio
1219                              NOM_Reformateo190_2022                      Ejercicio
1220                              NOM_Reformateo190_2022          ExcluirProcesoEmpresa
1221                              NOM_Reformateo190_2022                     sysVersion
1222                      TemporalRespErrEmpleadoCertif2                    CodigoError
1223                                 ENT_TmpCertificados            RazonSocialEmpleado
1224                        CabeceraOfertaCliente_170125                    RazonSocial
1225                        CabeceraOfertaCliente_170125                   RazonSocial2
1226                                  MemTestErrores2008                   MensajeError
1227                                  MemTestErrores2008                      TipoError
1228                       CabeceraContratoProveedor_Bak                    RazonSocial
1229                       CabeceraContratoProveedor_Bak                   RazonSocial2
1230                              Certifica2CodigosError                    CodigoError
1231                              Certifica2CodigosError               DescripcionError
1232                                  LcLlamadasClientes                    RazonSocial
1233                              TemporalNOMDPCabCostes            RazonSocialEmpleado
1234                              lsysTraceTraspasosExt_                sysRecordsError
1235                                RHH_EvalFormAcciones                CodigoAccionFor
1236                                RHH_EvalFormAcciones                  CodigoEmpresa
1237                                RHH_EvalFormAcciones                CodigoEvaluador
1238                                RHH_EvalFormAcciones                   DescripcionL
1239                                RHH_EvalFormAcciones                 EstadoEvalEmpl
1240                                RHH_EvalFormAcciones                     FechaFinal
1241                                RHH_EvalFormAcciones                   FechaInicial
1242                                RHH_EvalFormAcciones               GuidAccionesForm
1243                                RHH_EvalFormAcciones           GuidEvalFormAcciones
1244                                RHH_EvalFormAcciones             GuidEvaluacionForm
1245                                RHH_EvalFormAcciones                    Ponderacion
1246                       CabeceraAlbaranCliente_170125                    RazonSocial
1247                       CabeceraAlbaranCliente_170125                   RazonSocial2
1248                       CabeceraAlbaranCliente_170125             RazonSocial2Envios
1249                       CabeceraAlbaranCliente_170125              RazonSocialEnvios
1250                    CabecerasPedidosAlbaranProveedor               _AEL_txtErrorAPI
1251                    CabecerasPedidosAlbaranProveedor                    RazonSocial
1252                    CabecerasPedidosAlbaranProveedor                   RazonSocial2
1253                                IOF_184TmpCertSocios                    RazonSocial
1254                                IOF_184TmpCertSocios            RazonSocialEmpleado
1255                                RHH_TipoAccFormativa                  AreaFormativa
1256                                RHH_TipoAccFormativa                  CodigoEmpresa
1257                                RHH_TipoAccFormativa         CodigoTipoAccFormativa
1258                                RHH_TipoAccFormativa           DescTipoAccFormativa
1259                              RHH_PlanesFormacionDoc                  CodigoEmpresa
1260                              RHH_PlanesFormacionDoc                    CodigoPFDoc
1261                              RHH_PlanesFormacionDoc               DescripcionPFDoc
1262                              RHH_PlanesFormacionDoc                 DocumentoPFDoc
1263                              RHH_PlanesFormacionDoc                 GuidEnlacePlan
1264                              RHH_PlanesFormacionDoc                      OrdenDocP
1265                               IOF_03xIdentificacion            RazonSocialEmpleado
1266                   RHH_TemporalDatosPreviosAusencias            RazonSocialEmpleado
1267                             LcVw_psvListado_Partes1                    RazonSocial
1268                                    SIOF_Cabecera190                    RazonSocial
1269                        Vis_LcVw_trwDatosEmpUsuarios                    RazonSocial
1270                        Vis_AEM_Rat_CapPermanentNPGC                          Canal
1271                        Vis_AEM_Rat_CapPermanentNPGC                    CodigoCanal
1272                        Vis_AEM_Rat_CapPermanentNPGC                  CodigoEmpresa
1273                        Vis_AEM_Rat_CapPermanentNPGC                     Delegacion
1274                        Vis_AEM_Rat_CapPermanentNPGC                      Ejercicio
1275                        Vis_AEM_Rat_CapPermanentNPGC                   IdDelegacion
1276                        Vis_AEM_Rat_CapPermanentNPGC                  NumeroPeriodo
1277                        Vis_AEM_Rat_CapPermanentNPGC                  SaldoContable
1278                        Vis_AEM_Rat_CapPermanentNPGC                   SaldoPeriodo
1279                        Vis_AEM_Rat_CapPermanentNPGC                   TextoPeriodo
1280                         TemporalNomRelacionesDePago            RazonSocialEmpleado
1281                            ProfesionalesExpedientes                    RazonSocial
1282                             CabeceraContratoCliente                    RazonSocial
1283                             CabeceraContratoCliente                   RazonSocial2
1284                             CabeceraContratoCliente             RazonSocial2Envios
1285                             CabeceraContratoCliente              RazonSocialEnvios
1286                             Vis_RHHLisCandDetallado            RazonSocialEmpleado
1287                        Tmp_Imp_DatosIdentificativos           RazonSocialPJuridica
1288                           NOM_AEM_TMPPlantillaMedia            RazonSocialEmpleado
1289                      Vis_Mem_ActasPersonasDomicilio            RazonsocialEmpleado
1290                                 IOF_Desglose340_Cab            RazonSocialEmpleado
1291                                       TmpEdT_Cargos            RazonSocialEmpleado
1292                           Vis_Mem_PersonasDomicilio            RazonSocialEmpleado
1293                              NOM_Reformateo190_2025                         ClaveA
1294                              NOM_Reformateo190_2025                         ClaveB
1295                              NOM_Reformateo190_2025                         ClaveE
1296                              NOM_Reformateo190_2025                         ClaveG
1297                              NOM_Reformateo190_2025                         ClaveI
1298                              NOM_Reformateo190_2025                         ClaveK
1299                              NOM_Reformateo190_2025                         ClaveL
1300                              NOM_Reformateo190_2025                  CodigoEmpresa
1301                              NOM_Reformateo190_2025               CodigoTerritorio
1302                              NOM_Reformateo190_2025                      Ejercicio
1303                              NOM_Reformateo190_2025          ExcluirProcesoEmpresa
1304                              NOM_Reformateo190_2025                     sysVersion
1305                           CabeceraOfertaCliente_Bak                    RazonSocial
1306                           CabeceraOfertaCliente_Bak                   RazonSocial2
1307                              Vis_AEM_PSA_RendCliBas                    RazonSocial
1308                              NOM_Reformateo190_2017                         ClaveA
1309                              NOM_Reformateo190_2017                         ClaveB
1310                              NOM_Reformateo190_2017                         ClaveE
1311                              NOM_Reformateo190_2017                         ClaveG
1312                              NOM_Reformateo190_2017                         ClaveK
1313                              NOM_Reformateo190_2017                         ClaveL
1314                              NOM_Reformateo190_2017                  CodigoEmpresa
1315                              NOM_Reformateo190_2017               CodigoTerritorio
1316                              NOM_Reformateo190_2017                      Ejercicio
1317                              NOM_Reformateo190_2017          ExcluirProcesoEmpresa
1318                              NOM_Reformateo190_2017                     sysVersion
1319                              RHH_PlanesFormacionEpl            CodigoCentroTrabajo
1320                              RHH_PlanesFormacionEpl                 CodigoEmpleado
1321                              RHH_PlanesFormacionEpl                  CodigoEmpresa
1322                              RHH_PlanesFormacionEpl                CodigoNecesidad
1323                              RHH_PlanesFormacionEpl                   CodigoPuesto
1324                              RHH_PlanesFormacionEpl                 GuidEnlacePlan
1325                              RHH_PlanesFormacionEpl               GuidEnlacePuesto
1326                              RHH_PlanesFormacionEpl                     IdEmpleado
1327                                 COPIA_EMP2_CLIENTES                    RazonSocial
1328                                 COPIA_EMP2_CLIENTES                   RazonSocial2
1329                                     GFP_TmpContaFac                    RazonSocial
1330                                   Vis_Co_AEM_No_400            RazonSocialEmpleado
1331                              COPIA_EMP2_PROVEEDORES                    RazonSocial
1332                              COPIA_EMP2_PROVEEDORES                   RazonSocial2
1333                                   Vis_Co_AEM_No_401            RazonsocialEmpleado
1334                                   clientes_30122024                    RazonSocial
1335                                   clientes_30122024                   RazonSocial2
1336                                   RHH_EmplFormacion                 CodigoEmpleado
1337                                   RHH_EmplFormacion                  CodigoEmpresa
1338                                   RHH_EmplFormacion                CodigoFormacion
1339                                   RHH_EmplFormacion           CodigoNivelExigencia
1340                                   RHH_EmplFormacion                   EscuelaEmFor
1341                                   RHH_EmplFormacion                  FechaFinEmFor
1342                                   RHH_EmplFormacion                  FechaIniEmFor
1343                                   RHH_EmplFormacion                     IdEmpleado
1344                                   RHH_EmplFormacion               ObservacionesFor
1345                                   RHH_EmplFormacion                     OrdenEmFor
1346                               COPIA_EMP100_CLIENTES                    RazonSocial
1347                               COPIA_EMP100_CLIENTES                   RazonSocial2
1348                                   Vis_Co_AEM_No_402            RazonsocialEmpleado
1349                            COPIA_EMP100_PROVEEDORES                    RazonSocial
1350                            COPIA_EMP100_PROVEEDORES                   RazonSocial2
1351                             CabeceraOfertaProveedor                    RazonSocial
1352                             CabeceraOfertaProveedor                   RazonSocial2
1353                           RHH_EvalFormAccionMetodos                CodigoAccionFor
1354                           RHH_EvalFormAccionMetodos                  CodigoEmpresa
1355                           RHH_EvalFormAccionMetodos               CodigoMetodoEval
1356                           RHH_EvalFormAccionMetodos                  CodigoPersona
1357                           RHH_EvalFormAccionMetodos                 EstadoEvalEmpl
1358                           RHH_EvalFormAccionMetodos                     FechaFinal
1359                           RHH_EvalFormAccionMetodos                   FechaInicial
1360                           RHH_EvalFormAccionMetodos      GuidEvalFormAccionMetodos
1361                           RHH_EvalFormAccionMetodos             GuidEvaluacionForm
1362                           RHH_EvalFormAccionMetodos                 GuidMetodoEval
1363                           RHH_EvalFormAccionMetodos                    Ponderacion
1364                                   Vis_Co_AEM_No_403            RazonsocialEmpleado
1365                           LcAccionesAdministrativas                    RazonSocial
1366                                  Vis_Co_AEM_No_403b            RazonSocialEmpleado
1367                                      MemTestErrores                   MensajeError
1368                                      MemTestErrores                      TipoError
1369                                     IOF_720Desglose                   RazonSocial2
1370                               GeneracionTalones_Tmp                    RazonSocial
1371                                   TemporalNOMLimAFI            RazonSocialEmpleado
1372                      Vis_RTDV_CabeceraOfertaCliente                    RazonSocial
1373                           TemporalNomIRPF190Resumen                    RazonSocial
1374                                    Vis_co_AEM_No404            RazonSocialEmpleado
1375                              TmpIME_FormasCobro_NOM                   Beneficiario
1376                              TmpIME_FormasCobro_NOM                    BICReceptor
1377                              TmpIME_FormasCobro_NOM            ClaveEspecialTransf
1378                              TmpIME_FormasCobro_NOM              CodigoBancoEmisor
1379                              TmpIME_FormasCobro_NOM            CodigoBancoReceptor
1380                              TmpIME_FormasCobro_NOM                 CodigoEmpleado
1381                              TmpIME_FormasCobro_NOM                  CodigoEmpresa
1382                              TmpIME_FormasCobro_NOM               CodigoFormaCobro
1383                              TmpIME_FormasCobro_NOM          CodigoOficinaReceptor
1384                              TmpIME_FormasCobro_NOM          DigitoControlReceptor
1385                              TmpIME_FormasCobro_NOM                            Dni
1386                              TmpIME_FormasCobro_NOM                      FechaAlta
1387                              TmpIME_FormasCobro_NOM                   IBANReceptor
1388                              TmpIME_FormasCobro_NOM                 IDBeneficiario
1389                              TmpIME_FormasCobro_NOM                     IdPagoTipo
1390                              TmpIME_FormasCobro_NOM                   IdProcesoIME
1391                              TmpIME_FormasCobro_NOM                    ImporteFijo
1392                              TmpIME_FormasCobro_NOM            MovIdentificadorIME
1393                              TmpIME_FormasCobro_NOM           NumeroCuentaReceptor
1394                              TmpIME_FormasCobro_NOM                       OrdenNom
1395                              TmpIME_FormasCobro_NOM                     Porcentaje
1396                              TmpIME_FormasCobro_NOM                    SiglaNacion
1397                              TmpIME_FormasCobro_NOM            StatusTraspasadoIME
1398                              TmpIME_FormasCobro_NOM             TipoImportacionIME
1399                      TemporalNomTraspasoIncEmpleado            RazonSocialEmpleado
1400                                    EST_TmpInfCPpend                    RazonSocial
1401                              NOM_Reformateo190_2018                         ClaveA
1402                              NOM_Reformateo190_2018                         ClaveB
1403                              NOM_Reformateo190_2018                         ClaveE
1404                              NOM_Reformateo190_2018                         ClaveG
1405                              NOM_Reformateo190_2018                         ClaveK
1406                              NOM_Reformateo190_2018                         ClaveL
1407                              NOM_Reformateo190_2018                  CodigoEmpresa
1408                              NOM_Reformateo190_2018               CodigoTerritorio
1409                              NOM_Reformateo190_2018                      Ejercicio
1410                              NOM_Reformateo190_2018          ExcluirProcesoEmpresa
1411                              NOM_Reformateo190_2018                     sysVersion
1412                              RHH_PlanesFormacionNec                  CodigoEmpresa
1413                              RHH_PlanesFormacionNec                CodigoNecesidad
1414                              RHH_PlanesFormacionNec                 GuidEnlacePlan
1415                       HistoricoEmpresaDesempCertif2               DescripcionError
1416                                    NOM_TmpDetCuadre            RazonSocialEmpleado
1417                                  TemporalNOMCodigos              HuboErroresImport
1418                                    ComprasProveedor                    RazonSocial
1419                                        Clientes_Bak                    RazonSocial
1420                                        Clientes_Bak                   RazonSocial2
1421               Vis_LcVw_VistaMayorMaxFechaVencEfecto                  CodigoEmpresa
1422               Vis_LcVw_VistaMayorMaxFechaVencEfecto                      Ejercicio
1423               Vis_LcVw_VistaMayorMaxFechaVencEfecto                        Factura
1424               Vis_LcVw_VistaMayorMaxFechaVencEfecto               FechaVencimiento
1425               Vis_LcVw_VistaMayorMaxFechaVencEfecto                      Prevision
1426               Vis_LcVw_VistaMayorMaxFechaVencEfecto                   SerieFactura
1427                                          FacturasTB            RazonSocialSucedida
1428                              RHH_PlanesFormacionObj                  CodigoEmpresa
1429                              RHH_PlanesFormacionObj                 GuidEnlacePlan
1430                              RHH_PlanesFormacionObj                  ObjetivosPlan
1431                               Vis_AEM_Liquidaciones            RazonSocialEmpleado
1432                     TemporalNomLimitesContratosWord            RazonSocialEmpleado
1433                                         Domicilios_                    RazonSocial
1434                                     RHH_Formaciones                  CodigoEmpresa
1435                                     RHH_Formaciones             CodigoEspecialidad
1436                                     RHH_Formaciones                CodigoFormacion
1437                                     RHH_Formaciones            CodigoTipoEducacion
1438                                     RHH_Formaciones        CodigoTitulacionOficial
1439                                     RHH_Formaciones           DescripcionFormacion
1440                                     RHH_Formaciones                     Valoracion
1441                                TratarBBDDNominaLLog              HuboErroresImport
1442                                   Clientes_03012025                    RazonSocial
1443                                   Clientes_03012025                   RazonSocial2
1444                                 Vis_EXP_Rendimiento                    RazonSocial
1445                                 Vis_EXP_Rendimiento                   RazonSocial2
1446                         TMPIME_HisBasesIRPFEmpleado               DescripcionError
1447                         TMPIME_HisBasesIRPFEmpleado            RazonSocialEmpleado
1448                          TmpIME_ImpConciertoCat_NOM            RazonSocialEmpleado
