CodigoArticulo;StockActual;CodigoAlmacen;PrecioMedio;FechaUltimaEntrada;FechaUltimaSalida
10262000;13936.8000000000;001;0.0049299549;2025-05-27 00:00:00;
102720212;2000.0000000000;001;0.0750000000;;
102720412;3.0000000000;001;0.0886000000;;
102720612;50.0000000000;001;0.0982000000;;
102721212;50.0000000000;001;0.1390000000;;
102721412;50.0000000000;001;0.1580000000;;
102721512;10.0000000000;001;0.0915000000;;
102721612;25.0000000000;001;0.1612000000;;
102820212;100.0000000000;001;0.0822000000;;
102821012;15.0000000000;001;0.0579000000;;
102821212;10.0000000000;001;0.0680000000;;
102821312;50.0000000000;001;0.1078000000;;
102821612;10.0000000000;001;0.0910002043;;
10302201;903.0000000000;001;0.0651000000;;
10302301;428.0000000000;001;0.0613000000;;
10302401;1.0000000000;001;0.0190000000;;
10302501;8.0000000000;001;0.0298000000;;
103121011;3.0000000000;001;0.0581111111;;2025-10-02 00:00:00
103121012;2000.0000000000;001;0.1034000000;;
10312201;27.0000000000;001;0.7010000000;;
10312301;1.0000000000;001;0.1960000000;;
103123012;374.0000000000;001;0.1746411026;;2025-12-11 00:00:00
10312302;8.0000000000;001;0.1975000000;;
10312501;3.0000000000;001;0.2885000000;;
1032.45.16;100.0000000000;001;0.1316000000;;
103222011;110.0000000000;001;0.2061000000;;
103232011;10.0000000000;001;0.6275000000;;
103234011;10.0000000000;001;0.9913000000;;
103235011;9.0000000000;001;0.4913000000;;
10352021;603.0000000000;001;0.0136000000;;2025-12-12 00:00:00
10352031;10.0000000000;001;0.0318000000;;
10352041;1391.0000000000;001;0.0350113261;2025-12-15 00:00:00;2025-12-16 00:00:00
10352051;565.0000000000;001;0.0204000000;;
10352061;1105.0000000000;001;0.0704000000;;
10352081;808.0000000000;001;0.0906000000;;2025-02-14 00:00:00
10352091;761.0000000000;001;0.0338000000;;
10352101;566.0000000000;001;0.0817601418;2025-08-07 00:00:00;2025-11-28 00:00:00
10352121;765.0000000000;001;0.0457000000;;2025-05-13 00:00:00
10352141;654.0000000000;001;0.0530000000;;
10352201;1176.0000000000;001;0.0990000000;;
10362000;11384.7500000000;001;0.0066841091;;2025-12-12 00:00:00
10372021R;7.0000000000;001;0.0831000000;;
10372031R;8.0000000000;001;0.1897000000;;
10372041R;1403.0000000000;001;0.0728000000;;2025-12-03 00:00:00
10372051R;150.0000000000;001;0.1225000000;;
10372061;5.0000000000;001;0.1550000000;;
10372061R;15.0000000000;001;0.2779000000;;
10372081R;20.0000000000;001;0.3693000000;;
10372101R;2989.0000000000;001;0.1881000000;;
10372121R;8.0000000000;001;0.2144000000;;
10382021R;31.0000000000;001;0.0950000000;;
103820312;1980.0000000000;001;0.0819000000;;
103820412;3.0000000000;001;0.1046000000;;
10382041R;175.0000000000;001;0.1581000000;;
10382051;39.0000000000;001;0.3565000000;;
103820612;25.0000000000;001;0.1364000000;;
103820712;25.0000000000;001;0.1501000000;;
103820812;1505.0000000000;001;0.0676000012;2025-10-20 00:00:00;2025-10-21 00:00:00
10382081R;19.0000000000;001;0.3829000000;;
10382091R;22.0000000000;001;0.4086000000;;
103821012;15.0000000000;001;0.2001000000;;
10382111R;5.0000000000;001;0.3496000000;;
103821212;525.0000000000;001;0.2081000000;;
103821312;2009.0000000000;001;0.2410000000;;
10382141R;970.0000000000;001;0.3977000000;;
10382201R;615.0000000000;001;0.6499000000;;
104130614;160.0000000000;001;0.1733000000;;
104130815;55.0000000000;001;0.1924000000;;
104131015;890.0000000000;001;0.2694000000;;2025-12-12 00:00:00
10413121;7.0000000000;001;0.3513000000;;
104131215;2.0000000000;001;0.2050000000;;
104132015;10.0000000000;001;0.0010000000;;
104132025;10.0000000000;001;0.0010000000;;
104132623;2.0000000000;001;0.4385000000;;
104132815;22.0000000000;001;0.5619000000;;
104133423;17.0000000000;001;0.5682000000;;
104135023;379.0000000000;001;1.0529000000;;
1041J30812;5.0000000000;001;0.1235000000;;
1042310211;140.0000000000;001;0.2140000000;;
1042314211;4.0000000000;001;0.2543000000;;
1042316211;3.0000000000;001;0.3384000000;;
1042320211;16.0000000000;001;0.4294000000;;
1042334211;69.0000000000;001;0.5993000000;;
1042340111;15.0000000000;001;0.7329000000;;
1042340211;122.0000000000;001;0.7467000000;;
1042350111;433.0000000000;001;1.0473000000;;
1042360211;10.0000000000;001;1.1079000000;;
1042J30812;5.0000000000;001;0.0978000000;;
10462301;724.0000000000;001;0.2564883249;2025-04-04 00:00:00;
10473000;26400.5000000000;001;0.0166285517;2025-04-04 00:00:00;
104931021;553.0000000000;001;0.2219000000;;
10501001;391.0000000000;001;3.5465786909;2025-12-03 00:00:00;2025-11-20 00:00:00
10501002;4.0000000000;001;3.8703238095;2025-01-14 00:00:00;
10501003;130.0000000000;001;2.6608000000;;
10501004;0E-10;001;4.4536892302;2025-10-23 00:00:00;2025-11-28 00:00:00
10501005;140.0000000000;001;4.5896629168;2025-12-03 00:00:00;2025-12-23 00:00:00
105010053;8.0000000000;001;3.5990000000;;
10501006;0E-10;001;5.9532674526;2025-02-25 00:00:00;2025-12-05 00:00:00
10501007;14.0000000000;001;6.4632857143;;
10501008;105.0000000000;001;7.9951136579;2025-12-03 00:00:00;2025-12-23 00:00:00
10501018;57.0000000000;001;6.3256966212;2025-12-10 00:00:00;2025-11-13 00:00:00
105010182;4.0000000000;001;5.5404000000;;
10501020;8.0000000000;001;4.8293312197;2025-11-19 00:00:00;2025-12-05 00:00:00
10501022;18.0000000000;001;7.7498000000;;2025-06-02 00:00:00
10501025;1.0000000000;001;4.4483381853;2025-04-02 00:00:00;2025-09-01 00:00:00
10501026;4.0000000000;001;4.8781708141;2025-03-26 00:00:00;2025-04-22 00:00:00
10501027;10.0000000000;001;5.9167354232;2025-12-10 00:00:00;2025-11-14 00:00:00
10501028;6.0000000000;001;5.1148000000;;
10501116;99.0000000000;001;4.8794148316;2025-03-11 00:00:00;2025-06-10 00:00:00
10502276;1.0000000000;001;30.3516000000;;
10502277;5.0000000000;001;26.6084000000;;
10504002;1.0000000000;001;2.7009000000;;
10504003;12.0000000000;001;4.2587000000;;
1060.08.040;60.0000000000;001;0.6703823529;2025-08-05 00:00:00;2025-08-05 00:00:00
1060.09;10.0000000000;001;0.9806787914;2025-08-04 00:00:00;2025-08-19 00:00:00
1060.12.52.075;0E-10;001;2.8600000000;2025-11-12 00:00:00;2025-11-28 00:00:00
1060.16;2.0000000000;001;1.2685000000;;
1060.16.080;0E-10;001;1.4168000000;2025-10-28 00:00:00;2025-11-12 00:00:00
1060.17;0E-10;001;0.9881081081;2025-09-30 00:00:00;2025-10-01 00:00:00
1060.17.52.105;1.0000000000;001;4.5745454545;;
1060.21;3.0000000000;001;2.3510000000;;
1060.25;450.0000000000;001;1.9690000000;;
1060.25.125.03;6.0000000000;001;0.2729000000;;
1060.29;2.0000000000;001;3.4404000000;;
1060.36;1.0000000000;001;1.0000000000;;
10603001;6.0000000000;001;1.7244000000;;
10603002;5.0000000000;001;2.4418000000;;
10603021;22.0000000000;001;0.0701000000;;
10603023;2.0000000000;001;1.2175000000;;
10603024;4.0000000000;001;0.8511000000;;
10603025;1.0000000000;001;1.2842000000;;
10603026;14.0000000000;001;0.8754000000;;
10603031;489.0000000000;001;0.0875000000;;
10603061;995.0000000000;001;0.0426200000;2025-03-31 00:00:00;2025-12-12 00:00:00
10603091;2.0000000000;001;0.0864000000;;
10603121;9.0000000000;001;0.0010000000;;2025-05-22 00:00:00
1062310111;12.0000000000;001;0.0564000000;;
1062314111;15.0000000000;001;0.0806000000;;
10639613;0E-10;001;1552.8000000000;2025-02-27 00:00:00;2025-02-27 00:00:00
10639963;1.0000000000;001;1756.4700000000;;
106430412;10.0000000000;001;0.1924000000;;
106431011;15.0000000000;001;0.1479000000;;
106432712;7.0000000000;001;0.2986000000;;
10653141;9.0000000000;001;0.2576000000;;
10653161;10.0000000000;001;0.3019000000;;
1066306112;10.0000000000;001;0.0100000000;;
1066327112;6.0000000000;001;0.3473000000;;
1066327122;6.0000000000;001;0.3473000000;;
106730411;10.0000000000;001;0.1788000000;;
10713100;2.0000000000;001;137.9820000000;2025-05-28 00:00:00;2025-06-11 00:00:00
10713103;1.0000000000;001;165.9794000000;;
10713103A1003;1.0000000000;001;120.1114000000;;
10713107;1.0000000000;001;223.8850000000;;
10713114;0E-10;001;253.4400000000;2025-02-20 00:00:00;2025-04-08 00:00:00
10713140;1.0000000000;001;45.4100000000;2025-06-23 00:00:00;2025-06-24 00:00:00
10713151;1.0000000000;001;34.7044000000;;
10713530;0E-10;001;187.2600000000;2025-10-23 00:00:00;2025-10-24 00:00:00
10713534;6.0000000000;001;192.5437976582;2025-10-29 00:00:00;2025-10-24 00:00:00
10713546;0E-10;001;307.3050000000;2025-06-17 00:00:00;
10723401;12.0000000000;001;0.0010000000;;
107330621;160.0000000000;001;0.1796000000;;
10733141;16.0000000000;001;0.2711000000;;
10733142;8.0000000000;001;0.2613000000;;
107523121;2.0000000000;001;0.5534000000;;
107623121;4.0000000000;001;0.5534000000;;
1080.07.52.060;0E-10;001;4.9670000000;2025-08-27 00:00:00;2025-08-28 00:00:00
1080.08.035;10.0000000000;001;1.4777872340;2025-11-12 00:00:00;2025-11-13 00:00:00
1080.08.040;10.0000000000;001;1.4488235294;2025-11-12 00:00:00;2025-11-13 00:00:00
1080.10.060;0E-10;001;1.4800000000;2025-11-12 00:00:00;2025-11-13 00:00:00
1080.12.060;17.0000000000;001;1.0666000000;;
1080.12.075;9.0000000000;001;1.5126415094;2025-11-12 00:00:00;2025-11-13 00:00:00
1080.17.080;5.0000000000;001;1.0000000000;;
1080.17.100;0E-10;001;1.7020000000;2025-11-12 00:00:00;2025-11-13 00:00:00
1080.80.650;0E-10;001;73.2091666666;2025-06-20 00:00:00;2025-06-20 00:00:00
10802011;208.0000000000;001;0.0162000000;;2025-09-25 00:00:00
1081.13.140;6.0000000000;001;2.0194000000;;
10812011;5.0000000000;001;0.1613000000;;
10812012;245.0000000000;001;0.0143910448;;2025-12-26 00:00:00
10812021;50.0000000000;001;0.0360000000;;
10823331;2.0000000000;001;93.3281000000;;
1082342203;1.0000000000;001;108.4720000000;;
10823447;1.0000000000;001;93.5480000000;;
10828058;1.0000000000;001;96.4600000000;;
10828059;5.0000000000;001;97.9160000000;;
10828153;0E-10;001;134.7300000000;2025-10-29 00:00:00;2025-10-30 00:00:00
10828169;0E-10;001;175.5771428571;2025-01-28 00:00:00;2025-01-28 00:00:00
10828171;0E-10;001;113.2300000000;2025-03-11 00:00:00;2025-03-11 00:00:00
10828172;1.0000000000;001;95.6810000000;;
10832000;4475.0000000000;001;0.0130000000;;2025-10-07 00:00:00
10850006;1.0000000000;001;49.7140000000;;
10852061;6.0000000000;001;0.0781000000;;
10862000;15750.0000000000;001;0.0075046729;;
109220612;10.0000000000;001;0.0887000000;;
109220812;10.0000000000;001;0.1105000000;;
109221012;10.0000000000;001;0.1229000000;;
1100.09.94;0E-10;001;7.8735483871;2025-07-29 00:00:00;2025-07-30 00:00:00
1100.10.96.060;4.0000000000;001;7.7280000000;;
1100.17;108.0000000000;001;1.0000000000;;
1100.17.98.105;1.0000000000;001;13.2080555555;2025-05-22 00:00:00;2025-05-26 00:00:00
1100.20.50;100.0000000000;001;6.9992000000;;
1100.20.94.150;0E-10;001;9.2000000000;2025-04-09 00:00:00;2025-04-09 00:00:00
11000002;3.0000000000;001;9.2406833333;;
11005201;0E-10;001;148.0600000000;2025-02-13 00:00:00;2025-02-14 00:00:00
11008525;6.0000000000;001;31.5350000000;;
1109.98;85.0000000000;001;0.0076000000;;
1111.98;35.0000000000;001;6.8445000000;;
1113.55;10.0000000000;001;1.0626000000;;
11402175;980.0000000000;001;0.0082000000;;
1145.32.150;47.0000000000;001;3.0138317756;2025-11-12 00:00:00;2025-04-10 00:00:00
11452021;14.0000000000;001;0.0191000000;;
11452031;13.0000000000;001;0.0283000000;;
11452041;867.0000000000;001;0.0233000000;;
11452051;811.0000000000;001;0.0316000000;;
11452101;417.0000000000;001;0.0525811775;2025-03-19 00:00:00;
11452121;938.0000000000;001;0.1050000000;;
11452201;1283.0000000000;001;0.1494091690;2025-09-03 00:00:00;2025-11-24 00:00:00
11462000;24308.2000000000;001;0.0104209104;2025-09-03 00:00:00;2025-12-15 00:00:00
114720212;14.0000000000;001;0.0978000000;;
114720312;10.0000000000;001;0.0978000000;;
114721512;23.0000000000;001;0.1860000000;;
114722012;6.0000000000;001;0.2336000000;;
11510000;1.0000000000;001;439.8100000000;2025-03-19 00:00:00;
11520005;1.0000000000;001;8.2485000000;2025-03-19 00:00:00;2025-04-14 00:00:00
11520010;2.0000000000;001;9.2289000000;2025-03-19 00:00:00;
11522021;657.0000000000;001;0.0157126875;2025-11-17 00:00:00;2025-11-18 00:00:00
11522021MX;810.0000000000;001;0.1446000000;;
11522031;10.0000000000;001;0.0192000000;;
11522041;439.0000000000;001;0.0265000000;;
11532000;5841.0000000000;001;0.0103396749;;2025-11-18 00:00:00
11532000MX;12550.0000000000;001;0.0523000000;;
11542021;2850.0000000000;001;0.0076000062;2025-11-24 00:00:00;2025-11-25 00:00:00
11542021E;740.0000000000;001;0.0192552567;;2025-12-01 00:00:00
11542031;3504.0000000000;001;0.0085849936;2025-11-24 00:00:00;2025-12-05 00:00:00
11542041;2730.0000000000;001;0.0087460526;2025-12-26 00:00:00;2025-12-29 00:00:00
11542041E;25.0000000000;001;0.0240805243;;2025-12-18 00:00:00
11542051;2905.0000000000;001;0.0140098541;2025-12-11 00:00:00;2025-12-15 00:00:00
11542051E;1599.0000000000;001;0.0260679044;2025-02-14 00:00:00;2025-10-10 00:00:00
11542061;1470.0000000000;001;0.0134192411;2025-05-20 00:00:00;2025-10-29 00:00:00
11542061E;3490.0000000000;001;0.0367000000;;2025-12-05 00:00:00
11542071;753.0000000000;001;0.0186000000;;
11542071E;2000.0000000000;001;0.0406000000;;
11542081;1412.0000000000;001;0.0228000000;;
11542081E;1451.0000000000;001;0.0446000000;;
11542091;1268.0000000000;001;0.0151551100;2025-11-24 00:00:00;2025-12-15 00:00:00
11542091E;1644.0000000000;001;0.0490000000;;2025-09-17 00:00:00
11542101;510.0000000000;001;0.0478505747;;2025-12-15 00:00:00
11542101E;1980.0000000000;001;0.0527000000;;
11542111;2268.0000000000;001;0.0155000000;;
11542121;1323.0000000000;001;0.0375000000;;
11542131;1317.0000000000;001;0.0179747938;2025-04-29 00:00:00;
11542141;1911.0000000000;001;0.0314000000;;
11542151;681.0000000000;001;0.0357000000;;
11550070202001;0E-10;001;0.0871926640;;2025-04-01 00:00:00
11550071002001;0E-10;001;0.0625312832;;2025-04-01 00:00:00
11550071003402;300.0000000000;001;0.1255000000;;
11552000;82818.6200000000;001;0.0025901652;2025-04-24 00:00:00;2025-12-29 00:00:00
11552000E;33486.0000000000;001;0.0053780128;;2025-12-01 00:00:00
11562021;191.0000000000;001;0.0243003498;;2025-03-13 00:00:00
11562031;439.0000000000;001;0.0304000000;;
11562041;2513.0000000000;001;0.0319000000;;
11562051;556.0000000000;001;0.0408770859;;2025-12-11 00:00:00
11562061;172.0000000000;001;0.0456000000;;
11562071;2635.0000000000;001;0.0572000000;;
11562081;1899.0000000000;001;0.0802000000;;
11562091;1162.0000000000;001;0.0753465635;2025-04-21 00:00:00;2025-11-20 00:00:00
11562101;1207.0000000000;001;0.0797000000;;
11562111;109.0000000000;001;0.1027000000;;
11562121;13.0000000000;001;0.0975000000;;
11562131;2016.0000000000;001;0.0987996032;2025-09-18 00:00:00;
11562141;6.0000000000;001;0.1147000000;;
11572021;1976.0000000000;001;0.0379624273;2025-07-21 00:00:00;2025-07-23 00:00:00
11572041;10.0000000000;001;0.0488000000;;
11572051;1773.0000000000;001;0.0571000000;;
11572061;2004.0000000000;001;0.0551000000;;
11572071;2062.0000000000;001;0.0763000000;;
11572081;790.0000000000;001;0.0728000000;;
11572101;45.0000000000;001;0.1119000000;;
11582021;1811.0000000000;001;0.0402000000;;2025-12-09 00:00:00
115820212;1764.0000000000;001;0.0504000000;;
11582031;1336.0000000000;001;0.0504055196;;2025-12-09 00:00:00
115820312;574.0000000000;001;0.0676000000;;2025-08-28 00:00:00
11582041;1.0000000000;001;0.0776000000;;
115820412;3.0000000000;001;0.0763860007;;2025-04-23 00:00:00
115820418;1618.0000000000;001;0.0718930072;2025-04-21 00:00:00;2025-12-10 00:00:00
115820511;46.0000000000;001;0.0660996055;;2025-12-03 00:00:00
115820512;1797.0000000000;001;0.0703297967;;2025-01-22 00:00:00
115820518;3.0000000000;001;0.0704000000;;
11582061;0E-10;001;0.0748985650;;2025-12-09 00:00:00
115820612;2000.0000000000;001;0.0851000000;2025-10-21 00:00:00;
115820618;2001.0000000000;001;0.0790932270;2025-11-03 00:00:00;2025-08-28 00:00:00
115820711;4.0000000000;001;0.0992000000;;
115820712;802.0000000000;001;0.1242000000;;2025-10-10 00:00:00
115820818;1535.0000000000;001;0.1213000000;;2025-02-20 00:00:00
115820912;159.0000000000;001;0.1356000000;;2025-12-11 00:00:00
115821012;992.0000000000;001;0.0924379730;;2025-02-13 00:00:00
115821112;1670.0000000000;001;0.1569000000;;
115821212;1753.0000000000;001;0.1804000000;;
115821411;16.0000000000;001;0.3083000000;;
115821412;207.0000000000;001;0.1863000000;;2025-12-10 00:00:00
11582151;249.0000000000;001;0.1841000000;;
115920212;2109.0000000000;001;0.0544000000;;
11592031;5.0000000000;001;0.0609000000;;
115920312;2306.0000000000;001;0.0569778540;;2025-11-06 00:00:00
11592041;3.0000000000;001;0.0781000000;;
115920412;31.0000000000;001;0.0837000000;;2025-11-26 00:00:00
11592041R;10.0000000000;001;0.0816000000;;
11592051;1199.0000000000;001;0.0946000000;;
11592061;1929.0000000000;001;0.1192950383;;2025-11-26 00:00:00
11592071;975.0000000000;001;0.1915000000;;
115920812;1298.0000000000;001;0.1384000000;;2025-01-30 00:00:00
11592091;1726.0000000000;001;0.1710000000;;
11592101;2.0000000000;001;0.1888000000;;
11592101R;460.0000000000;001;0.2054000000;;
11592111;219.0000000000;001;0.0989000000;;
11592121;245.0000000000;001;0.1665000000;;
11592141;289.0000000000;001;0.1217000000;;
115921412;2.0000000000;001;0.1774000000;;
11592151;120.0000000000;001;0.1501000000;;
1160.07.065;5.0000000000;001;0.7083000000;;
1160.09;3.0000000000;001;1.0232000000;;
1160.32;0E-10;001;3.5712500000;2025-06-02 00:00:00;2025-06-02 00:00:00
11602021;319.0000000000;001;0.0683000000;;2025-07-03 00:00:00
11602041;501.0000000000;001;0.0787007992;;
11602051;4317.0000000000;001;0.0401296041;2025-04-16 00:00:00;2025-11-24 00:00:00
11602071;897.0000000000;001;0.1679000000;;2025-05-12 00:00:00
11602091;0E-10;001;0.1430000000;2025-05-26 00:00:00;2025-05-30 00:00:00
11602201;921.0000000000;001;0.1933000000;;
11602301;900.0000000000;001;0.2961000000;;
11612021;1008.0000000000;001;0.1063000000;;
116120412;1.0000000000;001;0.1687000000;;
11612051;1.0000000000;001;0.0100000000;;
11612101;770.0000000000;001;0.1925000000;;
11612141;488.0000000000;001;0.1751000000;;
11612201;10.0000000000;001;0.0100000000;;
116123012;5.0000000000;001;0.6499000000;;
11632000;24084.5000000000;001;0.0120472772;2025-03-25 00:00:00;2025-11-24 00:00:00
11639180;0E-10;001;9363.8100000000;2025-10-30 00:00:00;2025-10-30 00:00:00
11639181;0E-10;001;9122.9050000000;2025-10-30 00:00:00;2025-10-30 00:00:00
11639182;0E-10;001;12377.8050000000;2025-10-30 00:00:00;2025-10-30 00:00:00
11639183;0E-10;001;9122.9050000000;2025-10-30 00:00:00;2025-10-30 00:00:00
11639528;0E-10;001;3335.2900000000;2025-06-16 00:00:00;2025-06-16 00:00:00
11639780;0E-10;001;2130.0600000000;2025-02-20 00:00:00;
11639886;0E-10;001;3093.7300000000;2025-03-05 00:00:00;2025-03-26 00:00:00
11642281;0E-10;001;0.3924000000;2025-04-04 00:00:00;2025-04-07 00:00:00
1165.80.12.060;40.0000000000;001;4.2054463837;2025-06-02 00:00:00;2025-06-04 00:00:00
11652021;23.0000000000;001;0.0100000000;;
11652031;1000.0000000000;001;0.0212000000;;
11652041;166.0000000000;001;0.0281000000;;
11652051;733.0000000000;001;0.0350947433;;2025-11-27 00:00:00
11652081;165.0000000000;001;0.0525000000;;2025-12-12 00:00:00
11652141;585.0000000000;001;0.1195000000;;2025-12-03 00:00:00
11652151;14.0000000000;001;0.0806000000;;
11662101;28.0000000000;001;0.0010000000;;
11662201;238.0000000000;001;0.0726000000;;2025-05-30 00:00:00
11662301;41.0000000000;001;0.2151000000;;
11662401;959.0000000000;001;0.1523965458;2025-04-30 00:00:00;2025-11-21 00:00:00
11672000;48316.6000000000;001;0.0056928108;2025-09-03 00:00:00;2025-12-15 00:00:00
11682021;14.0000000000;001;0.0100000000;;
11682041;1525.0000000000;001;0.0600430312;2025-08-08 00:00:00;2025-09-25 00:00:00
11682051;1489.0000000000;001;0.0485094006;2025-12-11 00:00:00;2025-12-12 00:00:00
11682081;5.0000000000;001;0.1210000000;;
11682101;864.0000000000;001;0.0354526587;2025-05-06 00:00:00;2025-12-01 00:00:00
11682141;1000.0000000000;001;0.0870214768;2025-08-25 00:00:00;2025-12-03 00:00:00
11692051;8.0000000000;001;0.0631000000;;
11692081;7.0000000000;001;0.1288000000;;
11702201;2315.0000000000;001;0.5849000000;;
11702301;6.0000000000;001;0.5542000000;;
11702401;1.0000000000;001;1.1412000000;;
11712032;930.0000000000;001;0.0956000000;;
117120512;10.0000000000;001;0.2533000000;;
11722042;10.0000000000;001;0.2355000000;;
11722062;10.0000000000;001;0.2703000000;;
11722072;10.0000000000;001;0.2877000000;;
11722082;10.0000000000;001;0.3283000000;;
11722102;10.0000000000;001;0.3399000000;;
11722122;10.0000000000;001;0.3758000000;;
11752081;20.0000000000;001;0.0309000000;;
11752101;10.0000000000;001;0.0446000000;;
11762000;218.0000000000;001;0.0052000000;;
117920612;20.0000000000;001;0.1101000000;;
117921012;7.0000000000;001;0.1024000000;;
1180.12.060;5.0000000000;001;1.9660000000;2025-12-12 00:00:00;2025-11-20 00:00:00
1180.17.080;10.0000000000;001;2.0710000000;2025-12-12 00:00:00;2025-11-20 00:00:00
1180.17.100;0E-10;001;2.0710000000;2025-09-30 00:00:00;2025-11-20 00:00:00
1180.20.110;0E-10;001;2.3910000000;2025-09-30 00:00:00;2025-11-20 00:00:00
1180.20.140;15.0000000000;001;2.3915000000;2025-12-12 00:00:00;2025-11-20 00:00:00
1180.32.250;0E-10;001;5.2080000000;2025-09-30 00:00:00;2025-11-20 00:00:00
11800001;2.0000000000;001;103.4006000000;;
11800002;3.0000000000;001;22.3200000000;;
11800003;3.0000000000;001;21.1000000000;;
11802200;1.0000000000;001;1800.0000000000;;
11810000;1.0000000000;001;54.7497500000;;
11810001;7.0000000000;001;22.2200000000;2025-10-16 00:00:00;
11810003;2.0000000000;001;152.7800000000;2025-09-03 00:00:00;
11810006;5.0000000000;001;30.8600000000;;
11810008;1.0000000000;001;62.8015000000;;
11812044;1.0000000000;001;492.0000000000;;
1186397901;3.0000000000;001;15.0000000000;;
1186397901N;2.0000000000;001;14.0625000000;;
1186397902;1.0000000000;001;15.0000000000;;
1186397903;3.0000000000;001;15.0000000000;;
1186397904;1.0000000000;001;15.0000000000;;
11891573;2.0000000000;001;107.3500000000;;
11892023;4.0000000000;001;88.2000000000;;2025-07-08 00:00:00
11892033;2.0000000000;001;96.3722222222;2025-06-04 00:00:00;2025-02-26 00:00:00
11892044;12.0000000000;001;61.2670823529;2025-03-27 00:00:00;2025-02-26 00:00:00
11892084;3.0000000000;001;120.3333000000;;
11892123;1.0000000000;001;95.0000000000;;
11892266;2.0000000000;001;101.1750000000;;2025-05-21 00:00:00
11892523;2.0000000000;001;88.2000000000;;
11892572;1.0000000000;001;72.6000000000;2025-07-16 00:00:00;2025-11-19 00:00:00
11892653;1.0000000000;001;81.2555555556;;2025-12-15 00:00:00
11893979;13.0000000000;001;61.2015784930;2025-11-27 00:00:00;2025-11-13 00:00:00
11895741;3.0000000000;001;70.5612378601;2025-06-04 00:00:00;2025-09-24 00:00:00
11896741;5.0000000000;001;70.3003086420;2025-06-04 00:00:00;2025-11-26 00:00:00
11896761;2.0000000000;001;68.1666666667;;2025-11-07 00:00:00
11900158;9.0000000000;001;31.0056000000;;
11900159;3.0000000000;001;12.8520000000;;
11900160;8.0000000000;001;8.0284000000;;
11900161;30.0000000000;001;3.0000000000;;
11900350;1.0000000000;001;135.8280000000;;
11900500;2.0000000000;001;92.2500000000;;
11900612;1.0000000000;001;137.2800000000;;
11900632;2.0000000000;001;78.2710000000;;
11900781;1.0000000000;001;36.6977000000;;
11900785;2.0000000000;001;27.3052000000;;
11900786;2.0000000000;001;71.2088000000;;
11900787;1.0000000000;001;64.6308000000;;
11900788;3.0000000000;001;29.6698000000;;
11900789;1.0000000000;001;5.8230000000;;
11900790;5.0000000000;001;5.7510000000;;
11900791;2.0000000000;001;4.7030000000;;
11900792;4.0000000000;001;9.7290000000;;
11900793;3.0000000000;001;6.7960000000;;
11900794;3.0000000000;001;7.8190000000;;
11900795;1.0000000000;001;13.8930000000;;
11900796;1.0000000000;001;35.7588000000;;
11900797;2.0000000000;001;13.9968000000;;
11900799;1.0000000000;001;12.0200000000;;
11900810;2.0000000000;001;13.6572000000;;
11900815;7.0000000000;001;18.4116000000;;
11901114;1.0000000000;001;58.2730000000;;
11901202;1.0000000000;001;104.4430000000;;
11901298P;1.0000000000;001;24.6790000000;;
11901308;1.0000000000;001;141.7654000000;;
11902236;4.0000000000;001;95.0000000000;;
11902237;8.0000000000;001;12.8145000000;;
11902238;18.0000000000;001;11.0629000000;;
11902239;25.0000000000;001;7.2686000000;;
11902630;1.0000000000;001;154.0000000000;2025-12-15 00:00:00;2025-11-06 00:00:00
11902631;2.0000000000;001;157.8000000000;;
11903206;1.0000000000;001;14.6203000000;;
11903981;1.0000000000;001;30.0030000000;;
11905401;2.0000000000;001;16.8766000000;;
11905741;0E-10;001;50.4000000000;;2025-07-02 00:00:00
11905741CV;1.0000000000;001;38.0000000000;2025-09-18 00:00:00;2025-09-24 00:00:00
11905742;3.0000000000;001;78.6666666667;2025-08-26 00:00:00;2025-06-12 00:00:00
11906740;0E-10;001;25.0000000000;;2025-07-17 00:00:00
11906741;4.0000000000;001;55.1146666667;;2025-05-13 00:00:00
11906741CV;0E-10;001;49.0000000000;2025-04-21 00:00:00;2025-04-24 00:00:00
11906741P;2.0000000000;001;24.0000000000;2025-09-18 00:00:00;2025-09-23 00:00:00
11906742;3.0000000000;001;61.0000000000;;
11906761;1.0000000000;001;25.0000000000;;
11906762;6.0000000000;001;40.0295293499;2025-11-07 00:00:00;2025-11-20 00:00:00
11926800;2.0000000000;001;45.0000000000;;
11926844;2.0000000000;001;113.7780000000;;
11926866;2.0000000000;001;113.7780000000;;
11926888;1.0000000000;001;92.6478000000;;
11990190;0E-10;001;6989.2750000000;2025-11-18 00:00:00;2025-12-16 00:00:00
12002021;12.0000000000;001;0.0560000000;;
12012000;140.0000000000;001;0.0189000000;;
12052021;896.0000000000;001;0.0289960617;;
12052031;15.0000000000;001;0.0288000000;;
12052041;10.0000000000;001;0.0767365903;;2025-04-24 00:00:00
12052061;648.0000000000;001;0.0853000000;;
12052081;4.0000000000;001;0.0911000000;;
12052101;10.0000000000;001;0.0010000000;;
12062000;19149.0000000000;001;0.0123986233;;2025-04-24 00:00:00
120720411;24.0000000000;001;0.2254000000;;
120720611;25.0000000000;001;0.2667000000;;
120720811;4.0000000000;001;0.2703000000;;
120808003;125.0000000000;001;0.7686000000;;
120808004;242.0000000000;001;1.3943000000;;
120808061;25.0000000000;001;1.0406000000;;
