CodigoEmpresa;EjercicioPedido;SeriePedido;NumeroPedido;LineaPedido;CodigoArticulo;CodigoFamilia;ImporteNetoPendiente;FechaEntrega;CodigoComisionistaLinea;PrecioVenta;PrecioCoste;MargenVenta;DescripcionArticulo;CodigoProveedor;%Descuento;ImporteCoste;ImporteNeto;FechaPedido;RazonSocial;CodigoPostal;CodigoMunicipio;Municipio;Provincia;CodigoProvincia;CodigoNacion;Nacion;FormadePago;Expr1;BaseImponiblePendiente;UnidadesPendientes;FechaTope;CodigoComisionista;ImporteFactura;CodigoCliente;CodigoTipoClienteLc;BaseImponible;NombreComercial
2;2026;NAC;1332;5;44463140;C;29.0;2026-02-24 00:00:00.000;59;0.58;0.0617156993;89.359362;M. RECTO PCB CAB. PLANO BP 2,00 MM 14 VIAS;;0.0;3.09;29.0;2026-02-10;GRUPO EPELSA, S.L.;28806;28005;ALCALÁ DE HENARES;MADRID;28;108;ESPAÑA;Transferencia a 10 días;2026-02-24 00:00:00.000;29.0;50.0;2026-02-10;61;35.09;1755;B0;29.0;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1335;5;20817614;M;622.01;2026-06-30 00:00:00.000;61;52.27;26.1353357639;49.999358;TIRADOR NEGRO SUP.10PCS.;;15.0;365.89;622.01;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-06-30 00:00:00.000;622.01;14.0;2026-02-10;61;1105.23;1500;C0;913.41;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1335;10;245601411;M;51.4;2026-06-30 00:00:00.000;61;0.1028;0.0555924688;45.921723;TORNILLO PARA GUIA;;0.0;27.8;51.4;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-06-30 00:00:00.000;51.4;500.0;2026-02-10;61;1105.23;1500;C0;913.41;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1335;15;211011011;M;240.0;2026-06-30 00:00:00.000;61;0.24;0.144977897;39.592543;TORN.PANEL 2.5X12.3 1Un.;;0.0;144.98;240.0;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-06-30 00:00:00.000;240.0;1000.0;2026-02-10;61;1105.23;1500;C0;913.41;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1336;5;20817614;M;133.29;2026-03-18 00:00:00.000;61;52.27;26.1353357639;49.999358;TIRADOR NEGRO SUP.10PCS.;;15.0;78.41;133.29;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-03-18 00:00:00.000;133.29;3.0;2026-02-10;61;190.32;1500;C0;157.29;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1336;10;211011011;M;24.0;2026-03-18 00:00:00.000;61;0.24;0.144977897;39.592543;TORN.PANEL 2.5X12.3 1Un.;;0.0;14.5;24.0;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-03-18 00:00:00.000;24.0;100.0;2026-02-10;61;190.32;1500;C0;157.29;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1339;5;20817612;M;132.91;2026-03-18 00:00:00.000;61;52.12;26.059209863;50.001516;TIRADOR NEGRO INF.10PCS.;;15.0;78.18;132.91;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-03-18 00:00:00.000;132.91;3.0;2026-02-10;61;160.82;1500;C0;132.91;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1340;5;20118729;M;4417.43;2026-04-06 00:00:00.000;61;119.39;67.1112631412;43.788204;SOPORTE TELESCOPICO CABL;10001;0.0;2483.12;4417.43;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-04-06 00:00:00.000;4417.43;37.0;2026-02-10;61;5345.09;1500;C0;4417.43;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1341;5;21100464;M;100.32;2026-06-30 00:00:00.000;61;12.54;7.4071361127;40.931929;RETENEDOR TORNILLO GRIS  x 100 un.;10001;0.0;59.26;100.32;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-01-19 16:24:59.060;100.32;8.0;2026-02-10;61;8466.76;1500;C0;6997.32;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1341;10;30219098;M;60.92;2026-06-30 00:00:00.000;61;15.23;8.9941064819;40.944803;PANEL 19 1U ANODIZADO;10001;0.0;35.98;60.92;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-01-19 16:24:59.060;60.92;4.0;2026-02-10;61;8466.76;1500;C0;6997.32;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1341;15;21101856;M;178.75;2026-06-30 00:00:00.000;61;210.29;109.0280035588;48.153501;JUNTA EMC 6U 100PC;;15.0;109.03;178.75;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-01-19 16:24:59.060;178.75;1.0;2026-02-10;61;8466.76;1500;C0;6997.32;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1341;20;21101855;M;119.89;2026-06-30 00:00:00.000;61;20.15;10.0043249614;50.350745;JUNTA EMC 6U 10PC;;15.0;70.03;119.89;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-01-19 16:24:59.060;119.89;7.0;2026-02-10;61;8466.76;1500;C0;6997.32;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1341;25;64568005;M;37.96;2026-06-30 00:00:00.000;61;0.73;0.4311863568;40.933376;GUIA 160mm EUROPAC PRO;;0.0;22.42;37.96;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-01-19 16:24:59.060;37.96;52.0;2026-02-10;61;8466.76;1500;C0;6997.32;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1341;30;64568232;M;16.06;2026-06-30 00:00:00.000;61;0.73;0.431403;40.903699;POLARIZADOR GUIA TARJ.SUP;;0.0;9.49;16.06;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-01-19 16:24:59.060;16.06;22.0;2026-02-10;61;8466.76;1500;C0;6997.32;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1341;35;64568234;M;15.62;2026-06-30 00:00:00.000;61;0.71;0.4297651521;39.469697;POLARIZADOR GUIA TARJ.INF.;;0.0;9.45;15.62;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-01-19 16:24:59.060;15.62;22.0;2026-02-10;61;8466.76;1500;C0;6997.32;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1341;40;20817612;M;6467.8;2026-06-30 00:00:00.000;61;44.3;26.059209863;41.175599;TIRADOR NEGRO INF.10PCS.;;0.0;3804.64;6467.8;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-01-19 16:24:59.060;6467.8;146.0;2026-02-10;61;8466.76;1500;C0;6997.32;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1344;5;20118729;M;453.56;2026-02-16 00:00:00.000;61;133.4;68.6238294803;48.557849;SOPORTE TELESCOPICO CABL;;15.0;274.5;453.56;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-02-16 00:00:00.000;453.56;4.0;2026-02-10;61;782.81;1500;C0;646.95;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1344;10;20118865;M;193.39;2026-02-16 00:00:00.000;61;28.44;14.632464164;48.549704;BARRA GND 450MM-26;;15.0;117.06;193.39;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-02-16 00:00:00.000;193.39;8.0;2026-02-10;61;782.81;1500;C0;646.95;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1345;5;26880014;M;1383.32;2026-03-10 00:00:00.000;61;813.72;416.86155;48.770886;IP-PRO ALU EMC 110X600X310 IP67;;15.0;833.72;1383.32;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-03-10 00:00:00.000;1383.32;2.0;2026-02-10;61;1673.82;1500;C0;1383.32;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1346;5;30838126;M;14.65;2026-08-13 00:00:00.000;61;8.62;4.1859952705;51.43857;PANEL FR.6U 6HP;;15.0;8.37;14.65;2026-02-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-08-13 00:00:00.000;14.65;2.0;2026-02-10;61;17.73;1500;C0;14.65;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1360;5;WY24JRJ45TE;C;349.0;2026-04-06 00:00:00.000;56;6.98;3.3718920177;51.692091;PLUG IP67 RJ45 CABLE 5-7 MM;;0.0;168.59;349.0;2026-02-10;TELTRONIC, S.A.;50016;50297;ZARAGOZA;ZARAGOZA;50;108;ESPAÑA;Transferencia a 60 días;2026-04-06 00:00:00.000;349.0;50.0;2026-02-10;61;422.29;27102;C0;349.0;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1361;5;25563031;C;4.0;2026-02-20 00:00:00.000;59;0.02;0.0053120306;73.439847;REGLETA RECTA PCB 2.54 MM 3 VIAS;;0.0;1.06;4.0;2026-02-10;P4Q ELECTRONICS, S.L.;48810;48912;ALONSOTEGI;BIZKAIA;48;108;ESPAÑA;Transferencia a 60 días;2026-02-20 00:00:00.000;4.0;200.0;2026-02-10;61;4.84;4172;C0;4.0;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1362;5;56503882;C;545.0;2026-04-12 00:00:00.000;59;2.18;1.3385890074;38.596835;CON. USB+USB+RJ45 PCB ACOD.;;0.0;334.65;545.0;2026-02-10;P4Q ELECTRONICS, S.L.;48810;48912;ALONSOTEGI;BIZKAIA;48;108;ESPAÑA;Transferencia a 60 días;2026-04-12 00:00:00.000;545.0;250.0;2026-02-10;61;659.45;4172;C0;545.0;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1363;5;220332411;C;209.0;2026-07-02 00:00:00.000;59;1.1;0.2230367032;79.723936;HEMBRA RECTA SMD D/F 2.54 MM 10 VIAS PAD+TUBO;;0.0;42.38;209.0;2026-02-10;P4Q ELECTRONICS, S.L.;48810;48912;ALONSOTEGI;BIZKAIA;48;108;ESPAÑA;Transferencia a 60 días;2026-07-02 00:00:00.000;209.0;190.0;2026-02-10;61;499.73;4172;C0;413.0;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1363;10;25563021;C;200.0;2026-07-02 00:00:00.000;59;0.2;0.0046573227;97.671339;REGLETA RECTA PCB 2.54 MM 2 VIAS;;0.0;4.66;200.0;2026-02-10;P4Q ELECTRONICS, S.L.;48810;48912;ALONSOTEGI;BIZKAIA;48;108;ESPAÑA;Transferencia a 60 días;2026-07-02 00:00:00.000;200.0;1000.0;2026-02-10;61;499.73;4172;C0;413.0;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1363;15;25563031;C;4.0;2026-07-02 00:00:00.000;59;0.02;0.0053120306;73.439847;REGLETA RECTA PCB 2.54 MM 3 VIAS;;0.0;1.06;4.0;2026-02-10;P4Q ELECTRONICS, S.L.;48810;48912;ALONSOTEGI;BIZKAIA;48;108;ESPAÑA;Transferencia a 60 días;2026-07-02 00:00:00.000;4.0;200.0;2026-02-10;61;499.73;4172;C0;413.0;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1375;5;20860109;M;48.0;2026-03-10 00:00:00.000;61;24.0;14.9959534907;37.51686;PLACA MULTIPAC 270MM;;0.0;29.99;48.0;2026-02-11;MONOCROM, S.L.;08800;08307;VILANOVA I LA GELTRÚ;BARCELONA;08;108;ESPAÑA;Transferencia a 30 días;2026-03-10 00:00:00.000;48.0;2.0;2026-02-11;61;2542.83;17319;A0;2101.51;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1375;10;20860112;M;69.16;2026-03-10 00:00:00.000;61;34.58;21.6136480411;37.49668;PLACA MULTIPAC 460MM;;0.0;43.23;69.16;2026-02-11;MONOCROM, S.L.;08800;08307;VILANOVA I LA GELTRÚ;BARCELONA;08;108;ESPAÑA;Transferencia a 30 días;2026-03-10 00:00:00.000;69.16;2.0;2026-02-11;61;2542.83;17319;A0;2101.51;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1375;15;20860211;M;109.96;2026-03-10 00:00:00.000;61;54.98;34.354775631;37.514049;MULTIPAC PRO 2U F280;;0.0;68.71;109.96;2026-02-11;MONOCROM, S.L.;08800;08307;VILANOVA I LA GELTRÚ;BARCELONA;08;108;ESPAÑA;Transferencia a 30 días;2026-03-10 00:00:00.000;109.96;2.0;2026-02-11;61;2542.83;17319;A0;2101.51;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1375;20;20860231;M;197.86;2026-03-10 00:00:00.000;61;98.93;61.82925;37.502022;MULTIPAC PRO 4U F460;;0.0;123.66;197.86;2026-02-11;MONOCROM, S.L.;08800;08307;VILANOVA I LA GELTRÚ;BARCELONA;08;108;ESPAÑA;Transferencia a 30 días;2026-03-10 00:00:00.000;197.86;2.0;2026-02-11;61;2542.83;17319;A0;2101.51;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1375;25;20860259;M;56.64;2026-03-10 00:00:00.000;61;28.32;17.6982080746;37.506327;KIT ASA 4U;;0.0;35.4;56.64;2026-02-11;MONOCROM, S.L.;08800;08307;VILANOVA I LA GELTRÚ;BARCELONA;08;108;ESPAÑA;Transferencia a 30 días;2026-03-10 00:00:00.000;56.64;2.0;2026-02-11;61;2542.83;17319;A0;2101.51;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1375;30;25230003/05;M;92.72;2026-03-10 00:00:00.000;61;46.36;29.3631165862;36.66282;TAPA SUPERIOR NOVASTAR 600X800;;0.0;58.73;92.72;2026-02-11;MONOCROM, S.L.;08800;08307;VILANOVA I LA GELTRÚ;BARCELONA;08;108;ESPAÑA;Transferencia a 30 días;2026-03-10 00:00:00.000;92.72;2.0;2026-02-11;61;2542.83;17319;A0;2101.51;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1375;35;25230172/05;M;274.46;2026-03-10 00:00:00.000;61;137.232;85.7658195956;37.503046;LATERALES NOVASTAR 12U F800;;0.0;171.53;274.46;2026-02-11;MONOCROM, S.L.;08800;08307;VILANOVA I LA GELTRÚ;BARCELONA;08;108;ESPAÑA;Transferencia a 30 días;2026-03-10 00:00:00.000;274.46;2.0;2026-02-11;61;2542.83;17319;A0;2101.51;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1375;40;27230067/05;M;97.18;2026-03-10 00:00:00.000;61;48.59;30.3674648533;37.502645;KIT RUEDAS 200 KG.(4 PCS.);;0.0;60.73;97.18;2026-02-11;MONOCROM, S.L.;08800;08307;VILANOVA I LA GELTRÚ;BARCELONA;08;108;ESPAÑA;Transferencia a 30 días;2026-03-10 00:00:00.000;97.18;2.0;2026-02-11;61;2542.83;17319;A0;2101.51;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1375;45;27230104/05;M;78.85;2026-03-10 00:00:00.000;61;19.712;12.3172558143;37.513921;KIT PERFILES NOVASTAR F800;;0.0;49.27;78.85;2026-02-11;MONOCROM, S.L.;08800;08307;VILANOVA I LA GELTRÚ;BARCELONA;08;108;ESPAÑA;Transferencia a 30 días;2026-03-10 00:00:00.000;78.85;4.0;2026-02-11;61;2542.83;17319;A0;2101.51;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1375;50;28230126;M;881.8;2026-03-10 00:00:00.000;61;440.9;275.556859165;37.501279;BASTIDOR NOVASTAR 12U F800;;0.0;551.11;881.8;2026-02-11;MONOCROM, S.L.;08800;08307;VILANOVA I LA GELTRÚ;BARCELONA;08;108;ESPAÑA;Transferencia a 30 días;2026-03-10 00:00:00.000;881.8;2.0;2026-02-11;61;2542.83;17319;A0;2101.51;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1375;55;30860502;M;61.76;2026-03-10 00:00:00.000;61;15.44;9.6411617329;37.557243;TAPA MULT.PRO F280 PLANA;;0.0;38.56;61.76;2026-02-11;MONOCROM, S.L.;08800;08307;VILANOVA I LA GELTRÚ;BARCELONA;08;108;ESPAÑA;Transferencia a 30 días;2026-03-10 00:00:00.000;61.76;4.0;2026-02-11;61;2542.83;17319;A0;2101.51;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1375;60;30860505;M;80.8;2026-03-10 00:00:00.000;61;20.2;12.6785745582;37.234779;TAPA MULT.PRO F460 PLANA;;0.0;50.71;80.8;2026-02-11;MONOCROM, S.L.;08800;08307;VILANOVA I LA GELTRÚ;BARCELONA;08;108;ESPAÑA;Transferencia a 30 días;2026-03-10 00:00:00.000;80.8;4.0;2026-02-11;61;2542.83;17319;A0;2101.51;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1375;65;64230096;M;52.32;2026-03-10 00:00:00.000;61;26.16;16.3501523153;37.499418;CEPILLO ENTR.CABLES 1U NEGRO (X2);;0.0;32.7;52.32;2026-02-11;MONOCROM, S.L.;08800;08307;VILANOVA I LA GELTRÚ;BARCELONA;08;108;ESPAÑA;Transferencia a 30 días;2026-03-10 00:00:00.000;52.32;2.0;2026-02-11;61;2542.83;17319;A0;2101.51;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1378;5;SATAB22L1R;C;231.0;2026-03-28 00:00:00.000;59;1.1;0.3739077205;66.008389;CONECTOR SATA 7P+15P MACHO R/A REVERSE;;0.0;78.52;231.0;2026-02-11;TELDAT, S.A.U.;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-28 00:00:00.000;231.0;210.0;2026-02-11;61;279.51;1306;B0;231.0;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1379;5;131430811;C;300.7;2026-04-04 00:00:00.000;59;0.62;0.1807212922;70.851404;H  ACODADO SMD 1,27mm 8 VIAS PAD+TUBO;;0.0;87.65;300.7;2026-02-11;TELDAT, S.A.U.;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-04-04 00:00:00.000;300.7;485.0;2026-02-11;61;363.85;1306;B0;300.7;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1387;5;750020411;C;340.0;2026-04-07 00:00:00.000;59;0.17;0.080749431;52.500335;HEMBRA DE ENGASTE 7,5-5 MM 4 VIAS;;0.0;161.5;340.0;2026-02-11;KOLBI ELECTRONICA, S.A.;48170;48905;ZAMUDIO;BIZKAIA;48;108;ESPAÑA;Transferencia a 45 días f.ent.;2026-04-07 00:00:00.000;340.0;2000.0;2026-02-11;61;411.4;29506;D0;340.0;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1391;5;60713501;M;68.4;2026-03-12 00:00:00.000;61;8.55;5.0745505196;40.648532;FILTRO 2U(3 PCS.);10001;0.0;40.6;68.4;2026-02-11;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-03-12 00:00:00.000;68.4;8.0;2026-02-11;61;82.76;1500;C0;68.4;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1401;5;13100102;M;656.16;2026-03-13 00:00:00.000;61;328.08;223.2384;31.956108;FUENTE AL.MAX105;;0.0;446.48;656.16;2026-02-11;TELKRON, S.A.;28027;;MADRID;MADRID;;108;ESPAÑA;Transferencia a 60 días;2026-03-03 00:00:00.000;656.16;2.0;2026-02-11;61;793.95;3810;B0;656.16;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1415;5;28230452;M;748.55;2026-03-25 00:00:00.000;61;748.55;467.8209990741;37.503039;BASTIDOR NOVASTAR 38U F800;;0.0;467.82;748.55;2026-02-12;THALES ALENIA SPACE ESPAÑA,S.A;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-25 00:00:00.000;748.55;1.0;2026-02-12;61;2528.0;1730;B0;2089.26;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1415;10;25230003/05;M;49.3;2026-03-25 00:00:00.000;61;49.3;29.3631165862;40.439926;TAPA SUPERIOR NOVASTAR 600X800;;0.0;29.36;49.3;2026-02-12;THALES ALENIA SPACE ESPAÑA,S.A;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-25 00:00:00.000;49.3;1.0;2026-02-12;61;2528.0;1730;B0;2089.26;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1415;15;27230190/05;M;44.85;2026-03-25 00:00:00.000;61;44.85;25.83504;42.396789;BASE 553X800;;0.0;25.84;44.85;2026-02-12;THALES ALENIA SPACE ESPAÑA,S.A;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-25 00:00:00.000;44.85;1.0;2026-02-12;61;2528.0;1730;B0;2089.26;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1415;20;27230114/05;M;26.45;2026-03-25 00:00:00.000;61;26.45;16.33632;38.236975;CIERRE TAPA BASE;;0.0;16.34;26.45;2026-02-12;THALES ALENIA SPACE ESPAÑA,S.A;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-25 00:00:00.000;26.45;1.0;2026-02-12;61;2528.0;1730;B0;2089.26;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1415;25;27230179/05;M;148.5;2026-03-25 00:00:00.000;61;49.5;30.88785;37.600303;KIT PERFIL VERTICAL;;0.0;92.66;148.5;2026-02-12;THALES ALENIA SPACE ESPAÑA,S.A;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-25 00:00:00.000;148.5;3.0;2026-02-12;61;2528.0;1730;B0;2089.26;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1415;30;27230069/05;M;194.75;2026-03-25 00:00:00.000;61;194.75;120.4896;38.131142;KIT RUEDAS 400 KG. (4 PCS.);;0.0;120.49;194.75;2026-02-12;THALES ALENIA SPACE ESPAÑA,S.A;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-25 00:00:00.000;194.75;1.0;2026-02-12;61;2528.0;1730;B0;2089.26;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1415;35;27230169/05;M;131.1;2026-03-25 00:00:00.000;61;43.7;25.39152;41.895835;TRAVESAÑP F-800 (2 PCS);;0.0;76.17;131.1;2026-02-12;THALES ALENIA SPACE ESPAÑA,S.A;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-25 00:00:00.000;131.1;3.0;2026-02-12;61;2528.0;1730;B0;2089.26;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1415;40;20118861;M;32.9;2026-03-25 00:00:00.000;61;32.9;19.3813744721;41.090047;BARRA GND M5 980MM-46;;0.0;19.38;32.9;2026-02-12;THALES ALENIA SPACE ESPAÑA,S.A;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-25 00:00:00.000;32.9;1.0;2026-02-12;61;2528.0;1730;B0;2089.26;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1415;45;20110068;M;9.8;2026-03-25 00:00:00.000;61;9.8;5.7276103351;41.554997;KIT MONT.BASE ENCHUFES;;0.0;5.73;9.8;2026-02-12;THALES ALENIA SPACE ESPAÑA,S.A;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-25 00:00:00.000;9.8;1.0;2026-02-12;61;2528.0;1730;B0;2089.26;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1415;50;60110208;M;155.96;2026-03-25 00:00:00.000;61;155.96;77.9792832347;50.00046;BASE 15 TOMAS C/INTERRUPTOR;;0.0;77.98;155.96;2026-02-12;THALES ALENIA SPACE ESPAÑA,S.A;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-25 00:00:00.000;155.96;1.0;2026-02-12;61;2528.0;1730;B0;2089.26;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1415;55;27230103;M;169.0;2026-03-25 00:00:00.000;61;16.9;10.7302988456;36.507107;KIT PERFILES F-600 (2 PCS.);;0.0;107.3;169.0;2026-02-12;THALES ALENIA SPACE ESPAÑA,S.A;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-25 00:00:00.000;169.0;10.0;2026-02-12;61;2528.0;1730;B0;2089.26;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1415;60;21100022;M;8.1;2026-03-25 00:00:00.000;61;8.1;5.02397334;37.975638;TORN 6X16 100u din7985;;0.0;5.02;8.1;2026-02-12;THALES ALENIA SPACE ESPAÑA,S.A;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-25 00:00:00.000;8.1;1.0;2026-02-12;61;2528.0;1730;B0;2089.26;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1415;65;21101173;M;9.25;2026-03-25 00:00:00.000;61;9.25;5.4313476711;41.282728;ARAND.TOMA DE TIERRA M6;;0.0;5.43;9.25;2026-02-12;THALES ALENIA SPACE ESPAÑA,S.A;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-25 00:00:00.000;9.25;1.0;2026-02-12;61;2528.0;1730;B0;2089.26;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1415;70;21120149;M;11.8;2026-03-25 00:00:00.000;61;11.8;7.1999188686;38.983738;ARANDELA TOMA DE TIERRA 100UND;;0.0;7.2;11.8;2026-02-12;THALES ALENIA SPACE ESPAÑA,S.A;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-25 00:00:00.000;11.8;1.0;2026-02-12;61;2528.0;1730;B0;2089.26;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1415;75;20118782;M;147.0;2026-03-25 00:00:00.000;61;73.5;36.8591615628;49.851481;bandeja 1U;;0.0;73.72;147.0;2026-02-12;THALES ALENIA SPACE ESPAÑA,S.A;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-25 00:00:00.000;147.0;2.0;2026-02-12;61;2528.0;1730;B0;2089.26;JUAN CARLOS BENITO RAMOS
2;2026;NAC;1415;80;21120132;M;201.95;2026-02-11 16:30:35.543;61;201.95;130.8396130013;35.211878;TUE.ENJ.M6 GND 100PCS;;0.0;130.84;201.95;2026-02-12;THALES ALENIA SPACE ESPAÑA,S.A;28760;28903;TRES CANTOS;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-25 00:00:00.000;201.95;1.0;2026-02-12;61;2528.0;1730;B0;2089.26;JUAN CARLOS BENITO RAMOS
